date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-05-18,SKU0004,65.0,176975.5,2722.7,0
2024-05-19,SKU0004,46.0,128036.4,2783.4,0
2024-05-20,SKU0004,33.0,91320.57,2767.29,0
2024-05-21,SKU0004,31.0,82090.79,2648.09,0
2024-05-22,SKU0004,38.0,108764.36,2862.22,0
2024-05-23,SKU0004,23.0,65551.15,2850.05,0
2024-05-24,SKU0004,39.0,108331.08,2777.72,0
2024-05-25,SKU0004,61.0,162360.65,2661.65,0
2024-05-26,SKU0004,58.0,151392.76,2610.22,0
2024-05-27,SKU0004,44.0,126100.48,2865.92,0
2024-05-28,SKU0004,59.0,165818.32,2810.48,0
2024-05-29,SKU0004,42.0,119666.4,2849.2,0
2024-05-30,SKU0004,33.0,94521.9,2864.3,0
2024-05-31,SKU0004,46.0,131817.14,2865.59,0
2024-06-01,SKU0004,89.0,174739.04,1963.36,1
2024-06-02,SKU0004,123.0,279587.61,2273.07,1
2024-06-03,SKU0004,100.0,196788.0,1967.88,1
2024-06-04,SKU0004,76.0,156798.64,2063.14,1
2024-06-05,SKU0004,99.0,199702.8,2017.2,1
2024-06-06,SKU0004,45.0,93538.8,2078.64,1
2024-06-07,SKU0004,105.0,220068.45,2095.89,1
2024-06-08,SKU0004,90.0,230068.8,2556.32,1
2024-06-09,SKU0004,108.0,218349.0,2021.75,1
2024-06-10,SKU0004,72.0,144783.36,2010.88,1
2024-06-11,SKU0004,88.0,174163.44,1979.13,1
2024-06-12,SKU0004,93.0,218565.81,2350.17,1
2024-06-13,SKU0004,52.0,125209.76,2407.88,1
2024-06-14,SKU0004,89.0,213474.51,2398.59,1
2024-06-15,SKU0004,79.0,180274.05,2281.95,1
2024-06-16,SKU0004,44.0,126481.96,2874.59,0
2024-06-17,SKU0004,27.0,73671.66,2728.58,0
2024-06-18,SKU0004,46.0,131075.62,2849.47,0
2024-06-19,SKU0004,34.0,94536.32,2780.48,0
2024-06-20,SKU0004,44.0,120354.52,2735.33,0
2024-06-21,SKU0004,52.0,138065.2,2655.1,0
2024-06-22,SKU0004,41.0,114661.42,2796.62,0
2024-06-23,SKU0004,62.0,170167.68,2744.64,0
2024-06-24,SKU0004,31.0,88269.71,2847.41,0
2024-06-25,SKU0004,52.0,148506.28,2855.89,0
2024-06-26,SKU0004,55.0,146766.4,2668.48,0
2024-06-27,SKU0004,47.0,129446.93,2754.19,0
2024-06-28,SKU0004,43.0,120465.36,2801.52,0
2024-06-29,SKU0004,57.0,156423.39,2744.27,0
2024-06-30,SKU0004,45.0,121348.35,2696.63,0
2024-07-01,SKU0004,28.0,76486.76,2731.67,0
2024-07-02,SKU0004,33.0,86595.96,2624.12,0
2024-07-03,SKU0004,56.0,157635.52,2814.92,0
2024-07-04,SKU0004,30.0,81461.7,2715.39,0
2024-07-05,SKU0004,46.0,123417.54,2682.99,0
2024-07-06,SKU0004,46.0,127794.9,2778.15,0
2024-07-07,SKU0004,44.0,125875.2,2860.8,0
2024-07-08,SKU0004,51.0,145105.2,2845.2,0
2024-07-09,SKU0004,39.0,107525.34,2757.06,0
2024-07-10,SKU0004,45.0,122585.85,2724.13,0
2024-07-11,SKU0004,57.0,151859.4,2664.2,0
2024-07-12,SKU0004,37.0,103149.34,2787.82,0
2024-07-13,SKU0004,51.0,138859.74,2722.74,0
2024-07-14,SKU0004,53.0,151955.24,2867.08,0
2024-07-15,SKU0004,36.0,103409.64,2872.49,0
2024-07-16,SKU0004,42.0,120734.88,2874.64,0
2024-07-17,SKU0004,47.0,125583.06,2671.98,0
2024-07-18,SKU0004,44.0,116589.44,2649.76,0
2024-07-19,SKU0004,39.0,104604.63,2682.17,0
2024-07-20,SKU0004,20.0,53507.0,2675.35,0
2024-07-21,SKU0004,33.0,93084.09,2820.73,0
2024-07-22,SKU0004,52.0,148410.08,2854.04,0
2024-07-23,SKU0004,31.0,82407.92,2658.32,0
2024-07-24,SKU0004,47.0,128458.05,2733.15,0
2024-07-25,SKU0004,29.0,76076.57,2623.33,0
2024-07-26,SKU0004,30.0,83487.3,2782.91,0
2024-07-27,SKU0004,52.0,140225.28,2696.64,0
2024-07-28,SKU0004,60.0,169311.0,2821.85,0
2024-07-29,SKU0004,43.0,121355.03,2822.21,0
2024-07-30,SKU0004,40.0,108094.0,2702.35,0
2024-07-31,SKU0004,27.0,72227.16,2675.08,0
2024-08-01,SKU0004,20.0,55883.8,2794.19,0
2024-08-02,SKU0004,32.0,90034.56,2813.58,0
2024-08-03,SKU0004,43.0,115436.94,2684.58,0
2024-08-04,SKU0004,42.0,112115.64,2669.42,0
2024-08-05,SKU0004,50.0,142606.5,2852.13,0
2024-08-06,SKU0004,24.0,64171.92,2673.83,0
2024-08-07,SKU0004,32.0,86862.08,2714.44,0
2024-08-08,SKU0004,46.0,131600.94,2860.89,0
2024-08-09,SKU0004,39.0,106245.75,2724.25,0
2024-08-10,SKU0004,75.0,146419.5,1952.26,1
2024-08-11,SKU0004,50.0,126097.0,2521.94,1
2024-08-12,SKU0004,65.0,148273.45,2281.13,1
2024-08-13,SKU0004,46.0,108073.32,2349.42,1
2024-08-14,SKU0004,56.0,107763.04,1924.34,1
2024-08-15,SKU0004,126.0,267427.44,2122.44,1
2024-08-16,SKU0004,50.0,110258.5,2205.17,1
2024-08-17,SKU0004,72.0,178590.24,2480.42,1
2024-08-18,SKU0004,74.0,163242.52,2205.98,1
2024-08-19,SKU0004,58.0,118576.36,2044.42,1
2024-08-20,SKU0004,99.0,231606.54,2339.46,1
2024-08-21,SKU0004,39.0,110254.95,2827.05,0
2024-08-22,SKU0004,29.0,82161.35,2833.15,0
2024-08-23,SKU0004,37.0,99997.68,2702.64,0
2024-08-24,SKU0004,42.0,117886.86,2806.83,0
2024-08-25,SKU0004,27.0,70642.26,2616.38,0
2024-08-26,SKU0004,48.0,138237.6,2879.95,0
2024-08-27,SKU0004,27.0,71732.52,2656.76,0
2024-08-28,SKU0004,33.0,87368.16,2647.52,0
2024-08-29,SKU0004,30.0,84115.2,2803.84,0
2024-08-30,SKU0004,34.0,96929.24,2850.86,0
2024-08-31,SKU0004,42.0,119642.88,2848.64,0
2024-09-01,SKU0004,40.0,112850.4,2821.26,0
2024-09-02,SKU0004,27.0,74609.37,2763.31,0
2024-09-03,SKU0004,36.0,99458.64,2762.74,0
2024-09-04,SKU0004,25.0,68118.0,2724.72,0
2024-09-05,SKU0004,26.0,70423.08,2708.58,0
2024-09-06,SKU0004,19.0,50405.29,2652.91,0
2024-09-07,SKU0004,37.0,104061.39,2812.47,0
2024-09-08,SKU0004,47.0,133893.13,2848.79,0
2024-09-09,SKU0004,28.0,79564.52,2841.59,0
2024-09-10,SKU0004,40.0,109763.2,2744.08,0
2024-09-11,SKU0004,23.0,64519.6,2805.2,0
2024-09-12,SKU0004,21.0,57590.4,2742.4,0
2024-09-13,SKU0004,37.0,102992.83,2783.59,0
2024-09-14,SKU0004,34.0,95929.3,2821.45,0
2024-09-15,SKU0004,29.0,83564.95,2881.55,0
2024-09-16,SKU0004,31.0,85325.33,2752.43,0
2024-09-17,SKU0004,31.0,82463.72,2660.12,0
2024-09-18,SKU0004,34.0,97199.88,2858.82,0
2024-09-19,SKU0004,27.0,70865.82,2624.66,0
2024-09-20,SKU0004,21.0,58671.06,2793.86,0
2024-09-21,SKU0004,33.0,88096.47,2669.59,0
2024-09-22,SKU0004,35.0,91454.65,2612.99,0
2024-09-23,SKU0004,35.0,92199.1,2634.26,0
2024-09-24,SKU0004,20.0,52530.2,2626.51,0
2024-09-25,SKU0004,27.0,70826.13,2623.19,0
2024-09-26,SKU0004,30.0,82967.7,2765.59,0
2024-09-27,SKU0004,38.0,100980.44,2657.38,0
2024-09-28,SKU0004,30.0,82899.6,2763.32,0
2024-09-29,SKU0004,29.0,77023.13,2655.97,0
2024-09-30,SKU0004,32.0,90305.92,2822.06,0
2024-10-01,SKU0004,14.0,40077.94,2862.71,0
2024-10-02,SKU0004,32.0,91943.68,2873.24,0
2024-10-03,SKU0004,28.0,79560.88,2841.46,0
2024-10-04,SKU0004,26.0,71637.54,2755.29,0
2024-10-05,SKU0004,31.0,85259.3,2750.3,0
2024-10-06,SKU0004,20.0,54031.2,2701.56,0
2024-10-07,SKU0004,18.0,51379.74,2854.43,0
2024-10-08,SKU0004,31.0,81796.91,2638.61,0
2024-10-09,SKU0004,24.0,65954.88,2748.12,0
2024-10-10,SKU0004,23.0,65347.83,2841.21,0
2024-10-11,SKU0004,21.0,57258.81,2726.61,0
2024-10-12,SKU0004,30.0,80644.5,2688.15,0
2024-10-13,SKU0004,27.0,70872.57,2624.91,0
2024-10-14,SKU0004,29.0,76307.99,2631.31,0
2024-10-15,SKU0004,19.0,53804.96,2831.84,0
2024-10-16,SKU0004,28.0,76102.88,2717.96,0
2024-10-17,SKU0004,32.0,89982.4,2811.95,0
2024-10-18,SKU0004,27.0,76880.88,2847.44,0
2024-10-19,SKU0004,22.0,61007.76,2773.08,0
2024-10-20,SKU0004,83.0,207947.37,2505.39,1
2024-10-21,SKU0004,38.0,86263.42,2270.09,1
2024-10-22,SKU0004,53.0,106878.74,2016.58,1
2024-10-23,SKU0004,41.0,109868.11,2679.71,1
2024-10-24,SKU0004,51.0,100356.78,1967.78,1
2024-10-25,SKU0004,37.0,74812.89,2021.97,1
2024-10-26,SKU0004,65.0,162880.9,2505.86,1
2024-10-27,SKU0004,72.0,150940.8,2096.4,1
2024-10-28,SKU0004,31.0,62672.7,2021.7,1
2024-10-29,SKU0004,48.0,106048.8,2209.35,1
2024-10-30,SKU0004,56.0,115874.08,2069.18,1
2024-10-31,SKU0004,70.0,136608.5,1951.55,1
2024-11-01,SKU0004,50.0,99024.0,1980.48,1
2024-11-02,SKU0004,43.0,116870.99,2717.93,1
2024-11-03,SKU0004,48.0,101920.8,2123.35,1
2024-11-04,SKU0004,42.0,80946.18,1927.29,1
2024-11-05,SKU0004,59.0,120600.13,2044.07,1
2024-11-06,SKU0004,22.0,58384.48,2653.84,0
2024-11-07,SKU0004,28.0,73913.28,2639.76,0
2024-11-08,SKU0004,28.0,80449.04,2873.18,0
2024-11-09,SKU0004,26.0,74424.22,2862.47,0
2024-11-10,SKU0004,23.0,61384.7,2668.9,0
2024-11-11,SKU0004,19.0,51403.17,2705.43,0
2024-11-12,SKU0004,20.0,54961.2,2748.06,0
2024-11-13,SKU0004,17.0,48158.28,2832.84,0
2024-11-14,SKU0004,23.0,62367.95,2711.65,0
2024-11-15,SKU0004,25.0,71016.75,2840.67,0
2024-11-16,SKU0004,16.0,42656.16,2666.01,0
2024-11-17,SKU0004,35.0,98787.85,2822.51,0
2024-11-18,SKU0004,19.0,52193.95,2747.05,0
2024-11-19,SKU0004,20.0,52605.6,2630.28,0
2024-11-20,SKU0004,22.0,58145.34,2642.97,0
2024-11-21,SKU0004,17.0,46933.94,2760.82,0
2024-11-22,SKU0004,18.0,50980.86,2832.27,0
2024-11-23,SKU0004,21.0,59927.7,2853.7,0
2024-11-24,SKU0004,25.0,70395.25,2815.81,0
2024-11-25,SKU0004,18.0,51609.96,2867.22,0
2024-11-26,SKU0004,22.0,58927.0,2678.5,0
2024-11-27,SKU0004,15.0,39874.95,2658.33,0
2024-11-28,SKU0004,22.0,60690.96,2758.68,0
2024-11-29,SKU0004,16.0,44015.36,2750.96,0
2024-11-30,SKU0004,30.0,81277.8,2709.26,0
2024-12-01,SKU0004,28.0,78134.84,2790.53,0
2024-12-02,SKU0004,11.0,30041.55,2731.05,0
2024-12-03,SKU0004,23.0,65529.07,2849.09,0
2024-12-04,SKU0004,9.0,24889.86,2765.54,0
2024-12-05,SKU0004,15.0,42764.4,2850.96,0
2024-12-06,SKU0004,24.0,62695.2,2612.3,0
2024-12-07,SKU0004,21.0,56094.57,2671.17,0
2024-12-08,SKU0004,31.0,85841.17,2769.07,0
2024-12-09,SKU0004,22.0,61360.42,2789.11,0
2024-12-10,SKU0004,,50117.58,2784.31,0
2024-12-11,SKU0004,17.0,47024.04,2766.12,0
2024-12-12,SKU0004,25.0,70176.0,2807.04,0
2024-12-13,SKU0004,18.0,50231.88,2790.66,0
2024-12-14,SKU0004,15.0,40525.65,2701.71,0
2024-12-15,SKU0004,19.0,52165.83,2745.57,0
2024-12-16,SKU0004,20.0,55228.6,2761.43,0
2024-12-17,SKU0004,16.0,43878.56,2742.41,0
2024-12-18,SKU0004,28.0,77304.08,2760.86,0
2024-12-19,SKU0004,17.0,47393.45,2787.85,0
2024-12-20,SKU0004,17.0,44830.02,2637.06,0
2024-12-21,SKU0004,19.0,53534.78,2817.62,0
2024-12-22,SKU0004,28.0,76332.48,2726.16,0
2024-12-23,SKU0004,18.0,50555.52,2808.64,0
2024-12-24,SKU0004,22.0,58545.52,2661.16,0
2024-12-25,SKU0004,32.0,89705.28,2803.29,0
2024-12-26,SKU0004,20.0,56893.2,2844.66,0
2024-12-27,SKU0004,20.0,52978.0,2648.9,0
2024-12-28,SKU0004,18.0,48132.0,2674.0,0
2024-12-29,SKU0004,16.0,43039.04,2689.94,0
2024-12-30,SKU0004,13.0,34349.77,2642.29,0
2024-12-31,SKU0004,19.0,50026.81,2632.99,0
2024-08-05,SKU0005,0.0,0.0,1488.15,0
2024-08-06,SKU0005,2.0,2859.82,1429.91,0
2024-08-07,SKU0005,5.0,7138.5,1427.7,0
2024-08-08,SKU0005,6.0,8966.76,1494.46,0
2024-08-09,SKU0005,8.0,11498.4,1437.3,0
2024-08-10,SKU0005,22.0,22350.02,1015.91,1
2024-08-11,SKU0005,19.0,26195.11,1378.69,1
2024-08-12,SKU0005,22.0,30023.4,1364.7,1
2024-08-13,SKU0005,39.0,41885.22,1073.98,1
2024-08-14,SKU0005,38.0,50555.58,1330.41,1
2024-08-15,SKU0005,57.0,75321.51,1321.43,1
2024-08-16,SKU0005,30.0,35830.5,1194.35,1
2024-08-17,SKU0005,46.0,56730.42,1233.27,1
2024-08-18,SKU0005,63.0,84086.73,1334.71,1
2024-08-19,SKU0005,61.0,66703.5,1093.5,1
2024-08-20,SKU0005,82.0,106347.44,1296.92,1
2024-08-21,SKU0005,26.0,38717.9,1489.15,0
2024-08-22,SKU0005,29.0,43847.13,1511.97,0
2024-08-23,SKU0005,46.0,67017.4,1456.9,0
2024-08-24,SKU0005,53.0,75845.65,1431.05,0
2024-08-25,SKU0005,36.0,53822.88,1495.08,0
2024-08-26,SKU0005,33.0,46324.74,1403.78,0
2024-08-27,SKU0005,44.0,65623.8,1491.45,0
2024-08-28,SKU0005,55.0,80412.75,1462.05,0
2024-08-29,SKU0005,38.0,52808.6,1389.7,0
2024-08-30,SKU0005,49.0,71742.86,1464.14,0
2024-08-31,SKU0005,70.0,100738.4,1439.12,0
2024-09-01,SKU0005,60.0,84282.0,1404.7,0
2024-09-02,SKU0005,55.0,77298.65,1405.43,0
2024-09-03,SKU0005,74.0,112955.08,1526.42,0
2024-09-04,SKU0005,55.0,78538.9,1427.98,0
2024-09-05,SKU0005,75.0,109662.75,1462.17,0
2024-09-06,SKU0005,58.0,87472.7,1508.15,0
2024-09-07,SKU0005,54.0,80111.16,1483.54,0
2024-09-08,SKU0005,77.0,115135.02,1495.26,0
2024-09-09,SKU0005,52.0,73491.6,1413.3,0
2024-09-10,SKU0005,46.0,68528.96,1489.76,0
2024-09-11,SKU0005,83.0,124326.53,1497.91,0
2024-09-12,SKU0005,65.0,90389.65,1390.61,0
2024-09-13,SKU0005,56.0,83277.6,1487.1,0
2024-09-14,SKU0005,65.0,90475.45,1391.93,0
2024-09-15,SKU0005,90.0,128966.4,1432.96,0
2024-09-16,SKU0005,79.0,110604.74,1400.06,0
2024-09-17,SKU0005,53.0,75535.6,1425.2,0
2024-09-18,SKU0005,63.0,91653.03,1454.81,0
2024-09-19,SKU0005,55.0,81258.65,1477.43,0
2024-09-20,SKU0005,69.0,105103.56,1523.24,0
2024-09-21,SKU0005,64.0,89103.36,1392.24,0
2024-09-22,SKU0005,42.0,59643.36,1420.08,0
2024-09-23,SKU0005,47.0,70177.58,1493.14,0
2024-09-24,SKU0005,72.0,109355.76,1518.83,0
2024-09-25,SKU0005,51.0,74937.87,1469.37,0
2024-09-26,SKU0005,69.0,97162.35,1408.15,0
2024-09-27,SKU0005,64.0,96970.88,1515.17,0
2024-09-28,SKU0005,59.0,85012.51,1440.89,0
2024-09-29,SKU0005,67.0,93305.54,1392.62,0
2024-09-30,SKU0005,52.0,76265.28,1466.64,0
2024-10-01,SKU0005,53.0,76652.31,1446.27,0
2024-10-02,SKU0005,66.0,93521.34,1416.99,0
2024-10-03,SKU0005,56.0,79777.6,1424.6,0
2024-10-04,SKU0005,51.0,73791.39,1446.89,0
2024-10-05,SKU0005,67.0,96704.45,1443.35,0
2024-10-06,SKU0005,73.0,104727.26,1434.62,0
2024-10-07,SKU0005,64.0,90129.92,1408.28,0
2024-10-08,SKU0005,51.0,77263.98,1514.98,0
2024-10-09,SKU0005,50.0,73843.5,1476.87,0
2024-10-10,SKU0005,55.0,81862.0,1488.4,0
2024-10-11,SKU0005,70.0,96714.8,1381.64,0
2024-10-12,SKU0005,59.0,82496.75,1398.25,0
2024-10-13,SKU0005,57.0,84414.72,1480.96,0
2024-10-14,SKU0005,45.0,68594.4,1524.32,0
2024-10-15,SKU0005,63.0,93703.05,1487.35,0
2024-10-16,SKU0005,54.0,82208.52,1522.38,0
2024-10-17,SKU0005,46.0,69539.12,1511.72,0
2024-10-18,SKU0005,48.0,67014.72,1396.14,0
2024-10-19,SKU0005,75.0,108210.0,1442.8,0
2024-10-20,SKU0005,133.0,174506.64,1312.08,1
2024-10-21,SKU0005,102.0,135416.22,1327.61,1
2024-10-22,SKU0005,130.0,164910.2,1268.54,1
2024-10-23,SKU0005,110.0,154563.2,1405.12,1
2024-10-24,SKU0005,149.0,194239.38,1303.62,1
2024-10-25,SKU0005,116.0,126445.8,1090.05,1
2024-10-26,SKU0005,197.0,255243.05,1295.65,1
2024-10-27,SKU0005,127.0,159851.09,1258.67,1
2024-10-28,SKU0005,120.0,136953.6,1141.28,1
2024-10-29,SKU0005,106.0,120625.88,1137.98,1
2024-10-30,SKU0005,149.0,156891.04,1052.96,1
2024-10-31,SKU0005,149.0,160522.17,1077.33,1
2024-11-01,SKU0005,118.0,131915.74,1117.93,1
2024-11-02,SKU0005,164.0,163972.12,999.83,1
2024-11-03,SKU0005,135.0,155227.05,1149.83,1
2024-11-04,SKU0005,131.0,148631.29,1134.59,1
2024-11-05,SKU0005,126.0,150218.46,1192.21,1
2024-11-06,SKU0005,47.0,65361.49,1390.67,0
2024-11-07,SKU0005,62.0,88801.36,1432.28,0
2024-11-08,SKU0005,38.0,53993.06,1420.87,0
2024-11-09,SKU0005,55.0,83113.25,1511.15,0
2024-11-10,SKU0005,29.0,41474.06,1430.14,0
2024-11-11,SKU0005,55.0,83718.25,1522.15,0
2024-11-12,SKU0005,61.0,90811.31,1488.71,0
2024-11-13,SKU0005,67.0,96380.84,1438.52,0
2024-11-14,SKU0005,48.0,70728.0,1473.5,0
2024-11-15,SKU0005,53.0,75817.03,1430.51,0
2024-11-16,SKU0005,59.0,84271.47,1428.33,0
2024-11-17,SKU0005,80.0,122024.8,1525.31,0
2024-11-18,SKU0005,54.0,79231.5,1467.25,0
2024-11-19,SKU0005,69.0,103440.66,1499.14,0
2024-11-20,SKU0005,63.0,90041.49,1429.23,0
2024-11-21,SKU0005,58.0,86459.44,1490.68,0
2024-11-22,SKU0005,45.0,63895.95,1419.91,0
2024-11-23,SKU0005,46.0,66705.52,1450.12,0
2024-11-24,SKU0005,60.0,85607.4,1426.79,0
2024-11-25,SKU0005,51.0,70877.25,1389.75,0
2024-11-26,SKU0005,39.0,54040.35,1385.65,0
2024-11-27,SKU0005,61.0,87591.12,1435.92,0
2024-11-28,SKU0005,52.0,76644.88,1473.94,0
2024-11-29,SKU0005,56.0,80088.4,1430.15,0
2024-11-30,SKU0005,78.0,117837.72,1510.74,0
2024-12-01,SKU0005,41.0,60684.51,1480.11,0
2024-12-02,SKU0005,24.0,36305.28,1512.72,0
2024-12-03,SKU0005,37.0,52483.02,1418.46,0
2024-12-04,SKU0005,56.0,83646.08,1493.68,0
2024-12-05,SKU0005,42.0,62674.08,1492.24,0
2024-12-06,SKU0005,40.0,57465.2,1436.63,0
2024-12-07,SKU0005,44.0,62186.96,1413.34,0
2024-12-08,SKU0005,49.0,74700.99,1524.51,0
2024-12-09,SKU0005,37.0,55617.66,1503.18,0
2024-12-10,SKU0005,38.0,52520.94,1382.13,0
2024-12-11,SKU0005,51.0,72724.47,1425.97,0
2024-12-12,SKU0005,64.0,91661.44,1432.21,0
2024-12-13,SKU0005,35.0,51645.3,1475.58,0
2024-12-14,SKU0005,43.0,64811.32,1507.24,0
2024-12-15,SKU0005,43.0,59661.64,1387.48,0
2024-12-16,SKU0005,55.0,81992.9,1490.78,0
2024-12-17,SKU0005,48.0,67712.64,1410.68,0
2024-12-18,SKU0005,40.0,55267.2,1381.68,0
2024-12-19,SKU0005,38.0,57074.48,1501.96,0
2024-12-20,SKU0005,55.0,78994.3,1436.26,0
2024-12-21,SKU0005,49.0,71488.06,1458.94,0
2024-12-22,SKU0005,48.0,71521.44,1490.03,0
2024-12-23,SKU0005,24.0,35541.84,1480.91,0
2024-12-24,SKU0005,48.0,70121.28,1460.86,0
2024-12-25,SKU0005,77.0,108929.59,1414.67,0
2024-12-26,SKU0005,43.0,59938.13,1393.91,0
2024-12-27,SKU0005,43.0,63094.76,1467.32,0
2024-12-28,SKU0005,58.0,81779.42,1409.99,0
2024-12-29,SKU0005,27.0,39289.59,1455.17,0
2024-12-30,SKU0005,32.0,46503.36,1453.23,0
2024-12-31,SKU0005,58.0,84678.26,1459.97,0
2024-04-06,SKU0007,1.0,6391.48,6391.48,0
2024-04-07,SKU0007,2.0,13742.46,6871.23,0
2024-04-08,SKU0007,2.0,13058.06,6529.03,0
2024-04-09,SKU0007,2.0,13540.76,6770.38,0
2024-04-10,SKU0007,4.0,25975.8,6493.95,0
2024-04-11,SKU0007,6.0,39669.42,6611.57,0
2024-04-12,SKU0007,4.0,25913.8,6478.45,0
2024-04-13,SKU0007,7.0,47570.53,6795.79,0
2024-04-14,SKU0007,8.0,54859.92,6857.49,0
2024-04-15,SKU0007,7.0,47092.5,6727.5,0
2024-04-16,SKU0007,6.0,41446.8,6907.8,0
2024-04-17,SKU0007,8.0,54849.28,6856.16,0
2024-04-18,SKU0007,8.0,51640.56,6455.07,0
2024-04-19,SKU0007,8.0,51859.52,6482.44,0
2024-04-20,SKU0007,9.0,57681.0,6409.0,0
2024-04-21,SKU0007,12.0,81403.68,6783.64,0
2024-04-22,SKU0007,9.0,62767.71,6974.19,0
2024-04-23,SKU0007,14.0,97888.7,6992.05,0
2024-04-24,SKU0007,13.0,83776.81,6444.37,0
2024-04-25,SKU0007,13.0,89007.36,6846.72,0
2024-04-26,SKU0007,12.0,82084.32,6840.36,0
2024-04-27,SKU0007,14.0,97837.32,6988.38,0
2024-04-28,SKU0007,19.0,130324.8,6859.2,0
2024-04-29,SKU0007,18.0,117350.64,6519.48,0
2024-04-30,SKU0007,12.0,76699.08,6391.59,0
2024-05-01,SKU0007,20.0,133316.8,6665.84,0
2024-05-02,SKU0007,12.0,78538.8,6544.9,0
2024-05-03,SKU0007,14.0,97847.96,6989.14,0
2024-05-04,SKU0007,19.0,130256.21,6855.59,0
2024-05-05,SKU0007,22.0,149332.48,6787.84,0
2024-05-06,SKU0007,15.0,100354.5,6690.3,0
2024-05-07,SKU0007,14.0,90958.84,6497.06,0
2024-05-08,SKU0007,10.0,68770.1,6877.01,0
2024-05-09,SKU0007,16.0,102752.48,6422.03,0
2024-05-10,SKU0007,17.0,118806.71,6988.63,0
2024-05-11,SKU0007,20.0,141083.8,7054.19,0
2024-05-12,SKU0007,20.0,140633.2,7031.66,0
2024-05-13,SKU0007,20.0,138861.0,6943.05,0
2024-05-14,SKU0007,20.0,139627.6,6981.38,0
2024-05-15,SKU0007,18.0,114983.1,6387.95,0
2024-05-16,SKU0007,16.0,104287.04,6517.94,0
2024-05-17,SKU0007,15.0,98113.35,6540.89,0
2024-05-18,SKU0007,16.0,106241.76,6640.11,0
2024-05-19,SKU0007,12.0,80759.76,6729.98,0
2024-05-20,SKU0007,19.0,131249.72,6907.88,0
2024-05-21,SKU0007,15.0,105804.75,7053.65,0
2024-05-22,SKU0007,25.0,169296.25,6771.85,0
2024-05-23,SKU0007,13.0,85471.1,6574.7,0
2024-05-24,SKU0007,16.0,102783.52,6423.97,0
2024-05-25,SKU0007,24.0,153727.68,6405.32,0
2024-05-26,SKU0007,17.0,117649.86,6920.58,0
2024-05-27,SKU0007,14.0,92916.88,6636.92,0
2024-05-28,SKU0007,14.0,96973.38,6926.67,0
2024-05-29,SKU0007,14.0,95880.54,6848.61,0
2024-05-30,SKU0007,16.0,104328.16,6520.51,0
2024-05-31,SKU0007,15.0,103137.15,6875.81,0
2024-06-01,SKU0007,19.0,106091.63,5583.77,1
2024-06-02,SKU0007,32.0,164967.36,5155.23,1
2024-06-03,SKU0007,26.0,164012.42,6308.17,1
2024-06-04,SKU0007,20.0,103640.6,5182.03,1
2024-06-05,SKU0007,27.0,176908.59,6552.17,1
2024-06-06,SKU0007,22.0,136495.92,6204.36,1
2024-06-07,SKU0007,22.0,114749.36,5215.88,1
2024-06-08,SKU0007,37.0,167506.77,4527.21,1
2024-06-09,SKU0007,47.0,264992.58,5638.14,1
2024-06-10,SKU0007,23.0,123929.75,5388.25,1
2024-06-11,SKU0007,29.0,187710.91,6472.79,1
2024-06-12,SKU0007,27.0,130581.99,4836.37,1
2024-06-13,SKU0007,20.0,121418.4,6070.92,1
2024-06-14,SKU0007,15.0,88440.9,5896.06,1
2024-06-15,SKU0007,35.0,212618.0,6074.8,1
2024-06-16,SKU0007,22.0,151517.3,6887.15,0
2024-06-17,SKU0007,12.0,80015.4,6667.95,0
2024-06-18,SKU0007,15.0,99506.4,6633.76,0
2024-06-19,SKU0007,11.0,76458.47,6950.77,0
2024-06-20,SKU0007,12.0,80415.24,6701.27,0
2024-06-21,SKU0007,12.0,77791.92,6482.66,0
2024-06-22,SKU0007,16.0,106448.64,6653.04,0
2024-06-23,SKU0007,14.0,95702.46,6835.89,0
2024-06-24,SKU0007,12.0,76675.8,6389.65,0
2024-06-25,SKU0007,8.0,53038.08,6629.76,0
2024-06-26,SKU0007,14.0,95067.56,6790.54,0
2024-06-27,SKU0007,13.0,90623.52,6971.04,0
2024-06-28,SKU0007,15.0,98643.0,6576.2,0
2024-06-29,SKU0007,17.0,114487.69,6734.57,0
2024-06-30,SKU0007,11.0,71049.33,6459.03,0
2024-07-01,SKU0007,13.0,84919.51,6532.27,0
2024-07-02,SKU0007,10.0,65655.5,6565.55,0
2024-07-03,SKU0007,14.0,93271.64,6662.26,0
2024-07-04,SKU0007,11.0,72225.78,6565.98,0
2024-07-05,SKU0007,17.0,109230.78,6425.34,0
2024-07-06,SKU0007,13.0,86966.1,6689.7,0
2024-07-07,SKU0007,17.0,119274.38,7016.14,0
2024-07-08,SKU0007,13.0,91234.26,7018.02,0
2024-07-09,SKU0007,11.0,73966.31,6724.21,0
2024-07-10,SKU0007,9.0,61428.6,6825.4,0
2024-07-11,SKU0007,11.0,71540.92,6503.72,0
2024-07-12,SKU0007,7.0,47557.37,6793.91,0
2024-07-13,SKU0007,14.0,98361.9,7025.85,0
2024-07-14,SKU0007,15.0,103609.2,6907.28,0
2024-07-15,SKU0007,14.0,95493.44,6820.96,0
2024-07-16,SKU0007,12.0,80693.4,6724.45,0
2024-07-17,SKU0007,11.0,77604.12,7054.92,0
2024-07-18,SKU0007,11.0,73719.91,6701.81,0
2024-07-19,SKU0007,10.0,67236.4,6723.64,0
