date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-09-08,SKU0004,641,1213,13,1415
2024-09-15,SKU0004,507,14990,13,1415
2024-09-22,SKU0004,1069,1532,13,1415
2024-09-29,SKU0004,984,1927,13,1415
2024-10-06,SKU0004,1184,1740,13,1415
2024-10-13,SKU0004,1152,2658,13,1415
2024-10-20,SKU0004,1659,70,13,1415
2024-10-27,SKU0004,999,1104,13,1415
2024-11-03,SKU0004,1064,2022,13,1415
2024-11-10,SKU0004,2135,0,13,1415
2024-11-17,SKU0004,1149,1121,13,1415
2024-11-24,SKU0004,705,1899,13,1415
2024-12-01,SKU0004,1580,0,13,1415
2024-12-08,SKU0004,2291,0,13,1415
2024-12-15,SKU0004,1935,240,13,1415
2024-12-22,SKU0004,1759,13,13,1415
2024-12-29,SKU0004,1200,1320,13,1415
2022-01-02,SKU0005,2291,261,15,1607
2022-01-09,SKU0005,5820,0,15,1607
2022-01-16,SKU0005,3315,0,15,1607
2022-01-23,SKU0005,2762,204,15,1607
2022-01-30,SKU0005,3964,0,15,1607
2022-02-06,SKU0005,1925,0,15,1607
2022-02-13,SKU0005,1323,1437,15,1607
2022-02-20,SKU0005,2449,417,15,1607
2022-02-27,SKU0005,1543,2760,15,1607
2022-03-06,SKU0005,1411,2581,15,1607
2022-03-13,SKU0005,2536,0,15,1607
2022-03-20,SKU0005,1941,0,15,1607
2022-03-27,SKU0005,2430,0,15,1607
2022-04-03,SKU0005,1778,0,15,1607
2022-04-10,SKU0005,1633,0,15,1607
2022-04-17,SKU0005,421,1209,15,1607
2022-04-24,SKU0005,2678,276,15,1607
2022-05-01,SKU0005,2087,0,15,1607
2022-05-08,SKU0005,2465,0,15,1607
2022-05-15,SKU0005,0,2611,15,1607
2022-05-22,SKU0005,2371,133,15,1607
2022-05-29,SKU0005,1488,2494,15,1607
2022-06-05,SKU0005,1614,155,15,1607
2022-06-12,SKU0005,776,2836,15,1607
2022-06-19,SKU0005,1726,304,15,1607
2022-06-26,SKU0005,1004,1707,15,1607
2022-07-03,SKU0005,979,2718,15,1607
2022-07-10,SKU0005,3573,0,15,1607
2022-07-17,SKU0005,1924,0,15,1607
2022-07-24,SKU0005,2399,0,15,1607
2022-07-31,SKU0005,2326,0,15,1607
2022-08-07,SKU0005,3136,0,15,1607
2022-08-14,SKU0005,1636,0,15,1607
2022-08-21,SKU0005,2631,0,15,1607
2022-08-28,SKU0005,4956,0,15,1607
2022-09-04,SKU0005,2262,0,15,1607
2022-09-11,SKU0005,3242,0,15,1607
2022-09-18,SKU0005,3037,263,15,1607
2022-09-25,SKU0005,2633,0,15,1607
2022-10-02,SKU0005,4698,0,15,1607
2022-10-09,SKU0005,3977,301,15,1607
2022-10-16,SKU0005,1936,448,15,1607
2022-10-23,SKU0005,3391,0,15,1607
2022-10-30,SKU0005,2095,0,15,1607
2022-11-06,SKU0005,4191,0,15,1607
2022-11-13,SKU0005,2564,0,15,1607
2022-11-20,SKU0005,3456,0,15,1607
2022-11-27,SKU0005,2316,0,15,1607
2022-12-04,SKU0005,2211,0,15,1607
2022-12-11,SKU0005,3480,301,15,1607
2022-12-18,SKU0005,5031,0,15,1607
2022-12-25,SKU0005,3047,45,15,1607
2023-01-01,SKU0005,1825,286,15,1607
2023-01-08,SKU0005,3408,0,15,1607
2023-01-15,SKU0005,2400,0,15,1607
2023-01-22,SKU0005,1012,2877,15,1607
2023-01-29,SKU0005,3420,0,15,1607
2023-02-05,SKU0005,2195,388,15,1607
2023-02-12,SKU0005,1392,1689,15,1607
2023-02-19,SKU0005,2780,0,15,1607
2023-02-26,SKU0005,2429,0,15,1607
2023-03-05,SKU0005,2032,0,15,1607
2023-03-12,SKU0005,1183,2161,15,1607
2023-03-19,SKU0005,1916,169,15,1607
2023-03-26,SKU0005,853,2607,15,1607
2023-04-02,SKU0005,907,2288,15,1607
2023-04-09,SKU0005,2317,432,15,1607
2023-04-16,SKU0005,791,1100,15,1607
2023-04-23,SKU0005,1107,1650,15,1607
2023-04-30,SKU0005,294,2710,15,1607
2023-05-07,SKU0005,903,2357,15,1607
2023-05-14,SKU0005,604,2252,15,1607
2023-05-21,SKU0005,2621,453,15,1607
2023-05-28,SKU0005,1336,2845,15,1607
2023-06-04,SKU0005,1413,1298,15,1607
2023-06-11,SKU0005,2977,188,15,1607
2023-06-18,SKU0005,2268,0,15,1607
2023-06-25,SKU0005,1595,1380,15,1607
2023-07-02,SKU0005,124,1384,15,1607
2023-07-09,SKU0005,3579,428,15,1607
2023-07-16,SKU0005,582,1673,15,1607
2023-07-23,SKU0005,610,1735,15,1607
2023-07-30,SKU0005,2998,0,15,1607
2023-08-06,SKU0005,4171,227,15,1607
2023-08-13,SKU0005,4261,283,15,1607
2023-08-20,SKU0005,1737,444,15,1607
2023-08-27,SKU0005,3371,0,15,1607
2023-09-03,SKU0005,2798,0,15,1607
2023-09-10,SKU0005,3742,0,15,1607
2023-09-17,SKU0005,2560,0,15,1607
2023-09-24,SKU0005,2640,40,15,1607
2023-10-01,SKU0005,1924,0,15,1607
2023-10-08,SKU0005,2600,157,15,1607
2023-10-15,SKU0005,2596,0,15,1607
2023-10-22,SKU0005,1127,2353,15,1607
2023-10-29,SKU0005,2305,0,15,1607
2023-11-05,SKU0005,2341,117,15,1607
2023-11-12,SKU0005,2152,295,15,1607
2023-11-19,SKU0005,2125,0,15,1607
2023-11-26,SKU0005,4744,6,15,1607
2023-12-03,SKU0005,2781,239,15,1607
2023-12-10,SKU0005,1031,2050,15,1607
2023-12-17,SKU0005,2110,179,15,1607
2023-12-24,SKU0005,4306,0,15,1607
2023-12-31,SKU0005,2015,433,15,1607
2024-01-07,SKU0005,2024,0,15,1607
2024-01-14,SKU0005,3032,470,15,1607
2024-01-21,SKU0005,1728,0,15,1607
2024-01-28,SKU0005,2595,414,15,1607
2024-02-04,SKU0005,838,1182,15,1607
2024-02-11,SKU0005,1956,0,15,1607
2024-02-18,SKU0005,2655,357,15,1607
2024-02-25,SKU0005,584,2873,15,1607
2024-03-03,SKU0005,1392,914,15,1607
2024-03-10,SKU0005,1602,3021,15,1607
2024-03-17,SKU0005,1679,0,15,1607
2024-03-24,SKU0005,1326,2739,15,1607
2024-03-31,SKU0005,3050,0,15,1607
2024-04-07,SKU0005,1295,1401,15,1607
2024-04-14,SKU0005,1629,0,15,1607
2024-04-21,SKU0005,1929,0,15,1607
2024-04-28,SKU0005,1358,2426,15,1607
2024-05-05,SKU0005,1015,1341,15,1607
2024-05-12,SKU0005,1458,914,15,1607
2024-05-19,SKU0005,983,2917,15,1607
2024-05-26,SKU0005,1335,2668,15,1607
2024-06-02,SKU0005,637,1011,15,1607
2024-06-09,SKU0005,2425,0,15,1607
2024-06-16,SKU0005,705,2694,15,1607
2024-06-23,SKU0005,1308,1388,15,1607
2024-06-30,SKU0005,1015,3146,15,1607
2024-07-07,SKU0005,3145,0,15,1607
2024-07-14,SKU0005,1826,0,15,1607
2024-07-21,SKU0005,3105,449,15,1607
2024-07-28,SKU0005,909,2108,15,1607
2024-08-04,SKU0005,2559,0,15,1607
2024-08-11,SKU0005,989,1611,15,1607
2024-08-18,SKU0005,4473,0,15,1607
2024-08-25,SKU0005,1382,1544,15,1607
2024-09-01,SKU0005,2221,0,15,1607
2024-09-08,SKU0005,2898,0,15,1607
2024-09-15,SKU0005,3761,134,15,1607
2024-09-22,SKU0005,1608,407,15,1607
2024-09-29,SKU0005,2224,0,15,1607
2024-10-06,SKU0005,2706,0,15,1607
2024-10-13,SKU0005,2729,0,15,1607
2024-10-20,SKU0005,4054,0,15,1607
2024-10-27,SKU0005,5282,319,15,1607
2024-11-03,SKU0005,1695,410,15,1607
2024-11-10,SKU0005,1795,0,15,1607
2024-11-17,SKU0005,3347,0,15,1607
2024-11-24,SKU0005,5361,454,15,1607
2024-12-01,SKU0005,1458,2659,15,1607
2024-12-08,SKU0005,3252,216,15,1607
2024-12-15,SKU0005,3887,172,15,1607
2024-12-22,SKU0005,2571,0,15,1607
2024-12-29,SKU0005,3234,0,15,1607
2022-01-02,SKU0006,597,0,18,313
2022-01-09,SKU0006,273,490,18,313
2022-01-16,SKU0006,511,0,18,313
2022-01-23,SKU0006,222,296,18,313
2022-01-30,SKU0006,286,238,18,313
2022-02-06,SKU0006,423,0,18,313
2022-02-13,SKU0006,216,414,18,313
2022-02-20,SKU0006,337,74,18,313
2022-02-27,SKU0006,224,185,18,313
2022-03-06,SKU0006,610,18,18,313
2022-03-13,SKU0006,135,478,18,313
2022-03-20,SKU0006,690,55,18,313
2022-03-27,SKU0006,815,93,18,313
2022-04-03,SKU0006,43,459,18,313
2022-04-10,SKU0006,641,79,18,313
2022-04-17,SKU0006,848,88,18,313
2022-04-24,SKU0006,148,590,18,313
2022-05-01,SKU0006,712,0,18,313
2022-05-08,SKU0006,506,0,18,313
2022-05-15,SKU0006,280,322,18,313
2022-05-22,SKU0006,531,41,18,313
2022-05-29,SKU0006,409,0,18,313
2022-06-05,SKU0006,435,0,18,313
2022-06-12,SKU0006,484,0,18,313
2022-06-19,SKU0006,228,197,18,313
2022-06-26,SKU0006,387,0,18,313
2022-07-03,SKU0006,145,530,18,313
2022-07-10,SKU0006,280,623,18,313
2022-07-17,SKU0006,218,165,18,313
2022-07-24,SKU0006,219,491,18,313
2022-07-31,SKU0006,539,0,18,313
2022-08-07,SKU0006,433,0,18,313
2022-08-14,SKU0006,365,2,18,313
2022-08-21,SKU0006,179,170,18,313
2022-08-28,SKU0006,338,75,18,313
2022-09-04,SKU0006,476,0,18,313
2022-09-11,SKU0006,355,14,18,313
2022-09-18,SKU0006,533,50,18,313
2022-09-25,SKU0006,443,0,18,313
2022-10-02,SKU0006,416,0,18,313
2022-10-09,SKU0006,295,617,18,313
2022-10-16,SKU0006,319,0,18,313
2022-10-23,SKU0006,404,22,18,313
2022-10-30,SKU0006,376,0,18,313
2022-11-06,SKU0006,456,0,18,313
2022-11-13,SKU0006,262,321,18,313
2022-11-20,SKU0006,152,223,18,313
2022-11-27,SKU0006,86,549,18,313
2022-12-04,SKU0006,578,0,18,313
2022-12-11,SKU0006,205,238,18,313
2022-12-18,SKU0006,12,182,18,313
2022-12-25,SKU0006,489,44,18,313
2023-01-01,SKU0006,800,0,18,313
2023-01-08,SKU0006,514,0,18,313
2023-01-15,SKU0006,461,0,18,313
2023-01-22,SKU0006,553,13,18,313
2023-01-29,SKU0006,465,10,18,313
2023-02-05,SKU0006,652,0,18,313
2023-02-12,SKU0006,284,487,18,313
2023-02-19,SKU0006,565,0,18,313
2023-02-26,SKU0006,464,0,18,313
2023-03-05,SKU0006,432,0,18,313
2023-03-12,SKU0006,642,0,18,313
2023-03-19,SKU0006,426,0,18,313
2023-03-26,SKU0006,353,0,18,313
2023-04-02,SKU0006,710,0,18,313
2023-04-09,SKU0006,248,468,18,313
2023-04-16,SKU0006,558,0,18,313
2023-04-23,SKU0006,525,16,18,313
2023-04-30,SKU0006,450,0,18,313
2023-05-07,SKU0006,543,0,18,313
2023-05-14,SKU0006,500,0,18,313
2023-05-21,SKU0006,459,0,18,313
2023-05-28,SKU0006,834,0,18,313
2023-06-04,SKU0006,533,46,18,313
2023-06-11,SKU0006,348,32,18,313
2023-06-18,SKU0006,144,455,18,313
2023-06-25,SKU0006,270,542,18,313
2023-07-02,SKU0006,340,0,18,313
2023-07-09,SKU0006,230,161,18,313
2023-07-16,SKU0006,261,481,18,313
2023-07-23,SKU0006,326,0,18,313
2023-07-30,SKU0006,500,41,18,313
2023-08-06,SKU0006,299,234,18,313
2023-08-13,SKU0006,373,0,18,313
2023-08-20,SKU0006,302,332,18,313
2023-08-27,SKU0006,50,526,18,313
2023-09-03,SKU0006,194,512,18,313
2023-09-10,SKU0006,242,368,18,313
2023-09-17,SKU0006,176,172,18,313
2023-09-24,SKU0006,272,279,18,313
2023-10-01,SKU0006,403,0,18,313
2023-10-08,SKU0006,632,7,18,313
2023-10-15,SKU0006,382,0,18,313
2023-10-22,SKU0006,483,0,18,313
2023-10-29,SKU0006,439,0,18,313
2023-11-05,SKU0006,287,463,18,313
2023-11-12,SKU0006,276,360,18,313
2023-11-19,SKU0006,215,311,18,313
2023-11-26,SKU0006,385,0,18,313
2023-12-03,SKU0006,435,0,18,313
2023-12-10,SKU0006,430,0,18,313
2023-12-17,SKU0006,338,36,18,313
2023-12-24,SKU0006,482,0,18,313
2023-12-31,SKU0006,419,8,18,313
2024-01-07,SKU0006,740,0,18,313
2024-01-14,SKU0006,145,202,18,313
2024-01-21,SKU0006,0,456,18,313
2024-01-28,SKU0006,798,0,18,313
2024-02-04,SKU0006,134,524,18,313
2024-02-11,SKU0006,402,0,18,313
2024-02-18,SKU0006,185,457,18,313
2024-02-25,SKU0006,85,330,18,313
2024-03-03,SKU0006,531,4,18,313
2024-03-10,SKU0006,597,78,18,313
2024-03-17,SKU0006,362,65,18,313
2024-03-24,SKU0006,0,470,18,313
2024-03-31,SKU0006,426,0,18,313
2024-04-07,SKU0006,626,5,18,313
2024-04-14,SKU0006,145,401,18,313
2024-04-21,SKU0006,646,0,18,313
2024-04-28,SKU0006,584,0,18,313
2024-05-05,SKU0006,443,37,18,313
2024-05-12,SKU0006,557,53,18,313
2024-05-19,SKU0006,246,424,18,313
2024-05-26,SKU0006,866,89,18,313
2024-06-02,SKU0006,351,0,18,313
2024-06-09,SKU0006,300,255,18,313
2024-06-16,SKU0006,182,176,18,313
2024-06-23,SKU0006,226,477,18,313
2024-06-30,SKU0006,190,542,18,313
2024-07-07,SKU0006,250,435,18,313
2024-07-14,SKU0006,546,0,18,313
2024-07-21,SKU0006,167,197,18,313
2024-07-28,SKU0006,105,415,18,313
2024-08-04,SKU0006,666,0,18,313
2024-08-11,SKU0006,378,65,18,313
2024-08-18,SKU0006,243,523,18,313
2024-08-25,SKU0006,353,53,18,313
2024-09-01,SKU0006,244,609,18,313
2024-09-08,SKU0006,419,73,18,313
2024-09-15,SKU0006,489,0,18,313
2024-09-22,SKU0006,310,568,18,313
2024-09-29,SKU0006,521,0,18,313
2024-10-06,SKU0006,250,378,18,313
2024-10-13,SKU0006,338,0,18,313
2024-10-20,SKU0006,398,0,18,313
2024-10-27,SKU0006,480,0,18,313
2024-11-03,SKU0006,749,0,18,313
2024-11-10,SKU0006,250,379,18,313
2024-11-17,SKU0006,199,331,18,313
2024-11-24,SKU0006,379,0,18,313
2024-12-01,SKU0006,239,552,18,313
2024-12-08,SKU0006,916,0,18,313
2024-12-15,SKU0006,545,28,18,313
2024-12-22,SKU0006,381,0,18,313
2024-12-29,SKU0006,372,0,18,313
2022-01-02,SKU0007,1093,1226,14,1156
2022-01-09,SKU0007,855,1950,14,1156
2022-01-16,SKU0007,1407,0,14,1156
2022-01-23,SKU0007,1240,0,14,1156
2022-01-30,SKU0007,1207,0,14,1156
2022-02-06,SKU0007,1208,0,14,1156
2022-02-13,SKU0007,1398,11,14,1156
2022-02-20,SKU0007,1121,1202,14,1156
2022-02-27,SKU0007,1349,0,14,1156
2022-03-06,SKU0007,1005,1266,14,1156
2022-03-13,SKU0007,1080,1759,14,1156
2022-03-20,SKU0007,1380,0,14,1156
2022-03-27,SKU0007,1111,2243,14,1156
2022-04-03,SKU0007,1108,1534,14,1156
2022-04-10,SKU0007,1394,0,14,1156
2022-04-17,SKU0007,1129,2018,14,1156
2022-04-24,SKU0007,958,625,14,1156
2022-05-01,SKU0007,1297,0,14,1156
2022-05-08,SKU0007,1260,76,14,1156
2022-05-15,SKU0007,1229,225,14,1156
2022-05-22,SKU0007,1271,0,14,1156
2022-05-29,SKU0007,1730,0,14,1156
2022-06-05,SKU0007,1821,60,14,1156
2022-06-12,SKU0007,1843,210,14,1156
2022-06-19,SKU0007,2000,0,14,1156
2022-06-26,SKU0007,1950,310,14,1156
2022-07-03,SKU0007,1763,0,14,1156
2022-07-10,SKU0007,1024,1101,14,1156
2022-07-17,SKU0007,1204,0,14,1156
2022-07-24,SKU0007,911,590,14,1156
2022-07-31,SKU0007,3044,0,14,1156
2022-08-07,SKU0007,1598,0,14,1156
2022-08-14,SKU0007,1754,237,14,1156
2022-08-21,SKU0007,1609,0,14,1156
2022-08-28,SKU0007,1582,0,14,1156
2022-09-04,SKU0007,1887,0,14,1156
2022-09-11,SKU0007,2910,0,14,1156
2022-09-18,SKU0007,1286,0,14,1156
2022-09-25,SKU0007,1488,297,14,1156
2022-10-02,SKU0007,2465,0,14,1156
2022-10-09,SKU0007,1593,8,14,1156
2022-10-16,SKU0007,2615,314,14,1156
2022-10-23,SKU0007,1997,0,14,1156
2022-10-30,SKU0007,2363,0,14,1156
2022-11-06,SKU0007,2606,0,14,1156
2022-11-13,SKU0007,2706,0,14,1156
2022-11-20,SKU0007,2127,0,14,1156
2022-11-27,SKU0007,1709,0,14,1156
2022-12-04,SKU0007,1643,228,14,1156
2022-12-11,SKU0007,1539,163,14,1156
2022-12-18,SKU0007,1776,0,14,1156
2022-12-25,SKU0007,2047,0,14,1156
2023-01-01,SKU0007,2589,0,14,1156
2023-01-08,SKU0007,1726,77,14,1156
2023-01-15,SKU0007,2079,0,14,1156
2023-01-22,SKU0007,2715,0,14,1156
2023-01-29,SKU0007,1736,0,14,1156
2023-02-05,SKU0007,1631,220,14,1156
2023-02-12,SKU0007,1636,0,14,1156
2023-02-19,SKU0007,811,915,14,1156
2023-02-26,SKU0007,1203,0,14,1156
2023-03-05,SKU0007,1378,0,14,1156
2023-03-12,SKU0007,2005,344,14,1156
2023-03-19,SKU0007,1283,0,14,1156
2023-03-26,SKU0007,1520,0,14,1156
2023-04-02,SKU0007,658,2073,14,1156
2023-04-09,SKU0007,896,718,14,1156
2023-04-16,SKU0007,857,2288,14,1156
2023-04-23,SKU0007,909,678,14,1156
2023-04-30,SKU0007,1311,268,14,1156
2023-05-07,SKU0007,1802,272,14,1156
2023-05-14,SKU0007,1608,150,14,1156
2023-05-21,SKU0007,863,1321,14,1156
2023-05-28,SKU0007,1348,185,14,1156
2023-06-04,SKU0007,2019,0,14,1156
2023-06-11,SKU0007,1496,0,14,1156
2023-06-18,SKU0007,1362,1,14,1156
2023-06-25,SKU0007,1596,304,14,1156
2023-07-02,SKU0007,1120,756,14,1156
2023-07-09,SKU0007,1790,0,14,1156
2023-07-16,SKU0007,1075,657,14,1156
2023-07-23,SKU0007,2215,0,14,1156
2023-07-30,SKU0007,1261,0,14,1156
2023-08-06,SKU0007,1497,0,14,1156
2023-08-13,SKU0007,1529,0,14,1156
2023-08-20,SKU0007,1581,0,14,1156
2023-08-27,SKU0007,1879,0,14,1156
2023-09-03,SKU0007,2055,77,14,1156
2023-09-10,SKU0007,2602,7,14,1156
2023-09-17,SKU0007,2274,246,14,1156
2023-09-24,SKU0007,1516,0,14,1156
2023-10-01,SKU0007,1261,0,14,1156
2023-10-08,SKU0007,1358,0,14,1156
2023-10-15,SKU0007,1725,289,14,1156
2023-10-22,SKU0007,1173,154,14,1156
2023-10-29,SKU0007,2272,243,14,1156
2023-11-05,SKU0007,1311,0,14,1156
2023-11-12,SKU0007,1311,0,14,1156
2023-11-19,SKU0007,1853,0,14,1156
2023-11-26,SKU0007,2945,0,14,1156
2023-12-03,SKU0007,2413,0,14,1156
2023-12-10,SKU0007,2232,0,14,1156
2023-12-17,SKU0007,1832,0,14,1156
2023-12-24,SKU0007,1969,0,14,1156
2023-12-31,SKU0007,2424,0,14,1156
2024-01-07,SKU0007,1792,0,14,1156
2024-01-14,SKU0007,1192,190,14,1156
2024-01-21,SKU0007,1982,0,14,1156
2024-01-28,SKU0007,1478,4,14,1156
2024-02-04,SKU0007,896,769,14,1156
2024-02-11,SKU0007,1672,0,14,1156
2024-02-18,SKU0007,2176,0,14,1156
2024-02-25,SKU0007,1006,1832,14,1156
2024-03-03,SKU0007,2109,0,14,1156
2024-03-10,SKU0007,895,2272,14,1156
2024-03-17,SKU0007,1002,664,14,1156
2024-03-24,SKU0007,1259,0,14,1156
2024-03-31,SKU0007,885,1202,14,1156
2024-04-07,SKU0007,1311,0,14,1156
2024-04-14,SKU0007,864,2054,14,1156
2024-04-21,SKU0007,2023,47,14,1156
2024-04-28,SKU0007,1500,0,14,1156
2024-05-05,SKU0007,1206,0,14,1156
2024-05-12,SKU0007,1494,0,14,1156
2024-05-19,SKU0007,1453,0,14,1156
2024-05-26,SKU0007,1045,1272,14,1156
2024-06-02,SKU0007,1268,0,14,1156
2024-06-09,SKU0007,1213,0,14,1156
2024-06-16,SKU0007,1194,0,14,1156
2024-06-23,SKU0007,1335,251,14,1156
2024-06-30,SKU0007,2595,0,14,1156
2024-07-07,SKU0007,1547,0,14,1156
2024-07-14,SKU0007,1369,0,14,1156
2024-07-21,SKU0007,1114,1638,14,1156
2024-07-28,SKU0007,1906,0,14,1156
2024-08-04,SKU0007,1293,0,14,1156
2024-08-11,SKU0007,2149,0,14,1156
2024-08-18,SKU0007,1661,0,14,1156
2024-08-25,SKU0007,1956,0,14,1156
2024-09-01,SKU0007,846,1713,14,1156
2024-09-08,SKU0007,1410,0,14,1156
2024-09-15,SKU0007,1672,0,14,1156
2024-09-22,SKU0007,1579,331,14,1156
2024-09-29,SKU0007,814,1478,14,1156
2024-10-06,SKU0007,2147,0,14,1156
2024-10-13,SKU0007,2571,0,14,1156
2024-10-20,SKU0007,2611,0,14,1156
2024-10-27,SKU0007,1883,286,14,1156
2024-11-03,SKU0007,2038,0,14,1156
2024-11-10,SKU0007,1396,0,14,1156
2024-11-17,SKU0007,1453,0,14,1156
2024-11-24,SKU0007,1993,260,14,1156
2024-12-01,SKU0007,1796,0,14,1156
2024-12-08,SKU0007,1893,0,14,1156
2024-12-15,SKU0007,1756,0,14,1156
2024-12-22,SKU0007,2009,154,14,1156
2024-12-29,SKU0007,1460,172,14,1156
2022-01-02,SKU0008,99,226,4,171
2022-01-09,SKU0008,263,0,4,171
2022-01-16,SKU0008,377,0,4,171
2022-01-23,SKU0008,446,0,4,171
2022-01-30,SKU0008,162,202,4,171
2022-02-06,SKU0008,440,0,4,171
2022-02-13,SKU0008,297,0,4,171
2022-02-20,SKU0008,249,0,4,171
2022-02-27,SKU0008,190,0,4,171
2022-03-06,SKU0008,0,201,4,171
2022-03-13,SKU0008,328,0,4,171
2022-03-20,SKU0008,284,0,4,171
2022-03-27,SKU0008,292,0,4,171
2022-04-03,SKU0008,344,0,4,171
2022-04-10,SKU0008,298,0,4,171
2022-04-17,SKU0008,73,296,4,171
2022-04-24,SKU0008,277,0,4,171
2022-05-01,SKU0008,363,6,4,171
2022-05-08,SKU0008,146,140,4,171
2022-05-15,SKU0008,435,17,4,171
2022-05-22,SKU0008,120,97,4,171
2022-05-29,SKU0008,418,0,4,171
2022-06-05,SKU0008,208,0,4,171
2022-06-12,SKU0008,55,236,4,171
2022-06-19,SKU0008,447,0,4,171
2022-06-26,SKU0008,120,274,4,171
2022-07-03,SKU0008,151,196,4,171
2022-07-10,SKU0008,283,0,4,171
2022-07-17,SKU0008,454,0,4,171
2022-07-24,SKU0008,137,130,4,171
2022-07-31,SKU0008,304,33,4,171
2022-08-07,SKU0008,265,0,4,171
2022-08-14,SKU0008,344,0,4,171
2022-08-21,SKU0008,238,0,4,171
2022-08-28,SKU0008,139,187,4,171
2022-09-04,SKU0008,92,160,4,171
2022-09-11,SKU0008,220,30,4,171
2022-09-18,SKU0008,103,216,4,171
2022-09-25,SKU0008,0,226,4,171
2022-10-02,SKU0008,175,0,4,171
2022-10-09,SKU0008,247,10,4,171
2022-10-16,SKU0008,0,261,4,171
2022-10-23,SKU0008,105,119,4,171
2022-10-30,SKU0008,245,0,4,171
2022-11-06,SKU0008,278,0,4,171
2022-11-13,SKU0008,193,0,4,171
2022-11-20,SKU0008,131,229,4,171
2022-11-27,SKU0008,168,327,4,171
2022-12-04,SKU0008,391,0,4,171
2022-12-11,SKU0008,175,0,4,171
2022-12-18,SKU0008,154,193,4,171
2022-12-25,SKU0008,105,112,4,171
2023-01-01,SKU0008,118,99,4,171
2023-01-08,SKU0008,182,40,4,171
2023-01-15,SKU0008,581,0,4,171
2023-01-22,SKU0008,216,40,4,171
2023-01-29,SKU0008,171,0,4,171
2023-02-05,SKU0008,219,0,4,171
2023-02-12,SKU0008,69,258,4,171
2023-02-19,SKU0008,423,33,4,171
2023-02-26,SKU0008,252,0,4,171
2023-03-05,SKU0008,340,0,4,171
2023-03-12,SKU0008,908,19,4,171
2023-03-19,SKU0008,338,0,4,171
2023-03-26,SKU0008,220,0,4,171
2023-04-02,SKU0008,179,0,4,171
2023-04-09,SKU0008,406,0,4,171
2023-04-16,SKU0008,422,0,4,171
2023-04-23,SKU0008,76,248,4,171
2023-04-30,SKU0008,535,0,4,171
2023-05-07,SKU0008,221,0,4,171
2023-05-14,SKU0008,479,0,4,171
2023-05-21,SKU0008,381,0,4,171
2023-05-28,SKU0008,321,49,4,171
2023-06-04,SKU0008,535,2,4,171
2023-06-11,SKU0008,249,8,4,171
2023-06-18,SKU0008,495,23,4,171
2023-06-25,SKU0008,453,47,4,171
2023-07-02,SKU0008,151,283,4,171
2023-07-09,SKU0008,180,0,4,171
2023-07-16,SKU0008,319,0,4,171
2023-07-23,SKU0008,210,36,4,171
2023-07-30,SKU0008,198,0,4,171
2023-08-06,SKU0008,109,287,4,171
2023-08-13,SKU0008,191,0,4,171
2023-08-20,SKU0008,386,0,4,171
2023-08-27,SKU0008,121,255,4,171
2023-09-03,SKU0008,157,160,4,171
2023-09-10,SKU0008,387,0,4,171
2023-09-17,SKU0008,165,229,4,171
2023-09-24,SKU0008,250,0,4,171
2023-10-01,SKU0008,58,174,4,171
2023-10-08,SKU0008,165,250,4,171
2023-10-15,SKU0008,191,2,4,171
2023-10-22,SKU0008,308,0,4,171
2023-10-29,SKU0008,313,13,4,171
2023-11-05,SKU0008,460,26,4,171
2023-11-12,SKU0008,266,0,4,171
2023-11-19,SKU0008,205,0,4,171
2023-11-26,SKU0008,166,252,4,171
2023-12-03,SKU0008,148,106,4,171
2023-12-10,SKU0008,174,0,4,171
2023-12-17,SKU0008,206,0,4,171
2023-12-24,SKU0008,240,32,4,171
2023-12-31,SKU0008,273,0,4,171
2024-01-07,SKU0008,150,138,4,171
2024-01-14,SKU0008,465,0,4,171
2024-01-21,SKU0008,467,0,4,171
2024-01-28,SKU0008,278,35,4,171
2024-02-04,SKU0008,0,269,4,171
2024-02-11,SKU0008,137,104,4,171
2024-02-18,SKU0008,365,3,4,171
2024-02-25,SKU0008,340,0,4,171
2024-03-03,SKU0008,148,201,4,171
2024-03-10,SKU0008,219,0,4,171
2024-03-17,SKU0008,409,0,4,171
2024-03-24,SKU0008,455,38,4,171
2024-03-31,SKU0008,192,0,4,171
2024-04-07,SKU0008,239,0,4,171
2024-04-14,SKU0008,223,0,4,171
2024-04-21,SKU0008,188,47,4,171
2024-04-28,SKU0008,534,0,4,171
2024-05-05,SKU0008,180,11,4,171
2024-05-12,SKU0008,582,0,4,171
2024-05-19,SKU0008,674,32,4,171
2024-05-26,SKU0008,403,0,4,171
2024-06-02,SKU0008,292,0,4,171
2024-06-09,SKU0008,373,0,4,171
2024-06-16,SKU0008,188,0,4,171
2024-06-23,SKU0008,119,96,4,171
2024-06-30,SKU0008,344,0,4,171
2024-07-07,SKU0008,105,107,4,171
2024-07-14,SKU0008,312,0,4,171
2024-07-21,SKU0008,216,46,4,171
2024-07-28,SKU0008,331,9,4,171
2024-08-04,SKU0008,251,5,4,171
2024-08-11,SKU0008,198,0,4,171
2024-08-18,SKU0008,185,0,4,171
2024-08-25,SKU0008,207,0,4,171
2024-09-01,SKU0008,275,34,4,171
2024-09-08,SKU0008,49,136,4,171
2024-09-15,SKU0008,196,0,4,171
2024-09-22,SKU0008,311,0,4,171
